label	message	predicted_label
ham	Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.	ham
ham	Up to ü... Ü wan come then come lor... But i din c any stripes skirt...	ham
ham	The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp	ham
ham	I can't, I don't have her number!	ham
ham	Change again... It's e one next to escalator...	ham
ham	Yetunde i'm in class can you not run water on it to make it ok. Pls now.	ham
ham	Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? 	ham
ham	Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.	ham
ham	Aight will do, thanks again for comin out	ham
ham	No..but heard abt tat..	ham
spam	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!	spam
ham	Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.	ham
ham	&lt	ham
ham	Umma. Did she say anything	ham
ham	Give me a sec to think think about it	ham
spam	Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout	spam
ham	I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?	ham
ham	Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt	ham
ham	Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt	ham
ham	Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am	ham
ham	I just got home babe, are you still awake ?	ham
ham	I dunno they close oredi not... Ü v ma fan...	ham
ham	Just buy a pizza. Meat lovers or supreme. U get to pick.	ham
ham	Ya, told..she was asking wats matter?	ham
ham	Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!	ham
spam	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+	spam
ham	Shall i send that exe to your mail id.	ham
ham	Nope watching tv at home... Not going out. V bored...	ham
ham	Don know..wait i will check it.	ham
ham	Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen	ham
spam	Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18	spam
ham	We still on for tonight?	ham
ham	May i call You later Pls	ham
ham	Hasn't that been the pattern recently crap weekends?	ham
ham	I have a sore throat. It's scratches when I talk	ham
ham	Yes da. Any plm at ur office	ham
ham	Are you not around or just still asleep? :V	ham
ham	Lol you forgot it eh ? Yes, I'll bring it in babe	ham
ham	Its good, we'll find a way	ham
ham	Can not use foreign stamps in this country. Good lecture .	ham
ham	Yup bathe liao...	ham
ham	HAPPY NEW YEAR MY NO.1 MAN	ham
ham	OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!	ham
ham	ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG	ham
ham	Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*	ham
ham	No my blankets are sufficient, thx	ham
ham	naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt	ham
ham	Edison has rightly said, "A fool can ask more questions than a wise man can answer" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)	ham
ham	They just talking thats it de. They wont any other.	ham
ham	Today am going to college so am not able to atten the class.	ham
ham	I'm in class. Will holla later	ham
ham	Easy ah?sen got selected means its good..	ham
ham	Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?	ham
spam	We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p	spam
ham	Come round, it's . 	ham
ham	Do 1 thing! Change that sentence into: "Because i want 2 concentrate in my educational career im leaving here.."	ham
spam	1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!	spam
ham	I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?	ham
spam	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.	spam
ham	Are you available for soiree on June 3rd?	ham
ham	Do u noe wat time e place dat sells 4d closes?	ham
ham	I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished	ham
ham	Jay's getting really impatient and belligerent	ham
ham	HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.	ham
ham	I'm at work. Please call	ham
ham	Then u drive lor.	ham
ham	Ard 515 like dat. Y?	ham
ham	Tell me they're female :V how're you throwing in? We're deciding what all to get now	ham
spam	EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+	spam
ham	I'm working technical support :)voice process.networking field.	ham
ham	I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.	ham
ham	Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.	ham
spam	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150	spam
ham	That's fine, I'll bitch at you about it later then	ham
ham	No my mum went 2 dentist.	ham
ham	Once free call me sir. I am waiting for you.	ham
ham	Meeting u is my work. . . Tel me when shall i do my work tomorrow	ham
spam	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU	spam
ham	Jus finish bathing...	ham
ham	alright, I'll make sure the car is back tonight	ham
spam	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only	spam
spam	Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688	spam
ham	Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.	ham
ham	Aight ill get on fb in a couple minutes	ham
ham	Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.	ham
ham	Where can download clear movies. Dvd copies.	ham
ham	Yep, by the pretty sculpture	ham
ham	Convey my regards to him	ham
ham	Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI	ham
ham	You tell what happen dont behave like this to me. Ok no need to say	ham
ham	Can u get pic msgs to your phone?	ham
ham	Send to someone else :-)	ham
ham	Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!	ham
ham	For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..	ham
ham	FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t	ham
ham	I don't think he has spatula hands!	ham
ham	You can never do NOTHING	ham
spam	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99	spam
ham	Goodmorning today i am late for  &lt	ham
spam	WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm	spam
ham	Please da call me any mistake from my side sorry da. Pls da goto doctor.	ham
ham	Where r we meeting?	ham
ham	Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.	ham
ham	Now only i reached home. . . I am very tired now. . I will come tomorro	ham
ham	Ryder unsold.now gibbs.	ham
spam	Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062	spam
ham	Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.	ham
ham	NO GIFTS!! You trying to get me to throw myself off a cliff or something?	ham
ham	Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.	ham
ham	You busy or can I come by at some point and figure out what we're doing tomorrow	ham
ham	Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary	ham
ham	Black shirt n blue jeans... I thk i c ü...	ham
ham	Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.	ham
spam	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you	spam
ham	on hen night. Going with a swing	ham
ham	Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*	ham
ham	From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke	ham
ham	No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)	ham
ham	S s..first time..dhoni rocks...	ham
ham	Ok ill tell the company	ham
ham	Awesome, think we can get an 8th at usf some time tonight?	ham
ham	So that means you still think of teju	ham
ham	No I'm good for the movie, is it ok if I leave in an hourish?	ham
ham	No no:)this is kallis home ground.amla home town is durban:)	ham
ham	So lets make it saturday or monday as per convenience.	ham
ham	Hey... What time is your driving on fri? We go for evaluation on fri?	ham
spam	449050000301 You have won a £2,000 price! To claim, call 09050000301.	spam
ham	I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.	ham
spam	Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16	spam
ham	Cancel cheyyamo?and get some money back?	ham
spam	Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow	spam
ham	Ok.ok ok..then..whats ur todays plan	ham
ham	Good morning princess! How are you?	ham
ham	Aiyar sorry lor forgot 2 tell u...	ham
spam	For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p	spam
ham	Not tonight mate. Catching up on some sleep. This is my new number by the way. 	ham
ham	Height of "Oh shit....!!" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.	ham
spam	Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg	spam
ham	So check your errors and if you had difficulties, do correction.	ham
ham	Howz pain?hope u r fine..	ham
ham	Sorry, I'll call later	ham
ham	Good morning princess! How are you?	ham
